Origem,Timestamp,Socket Connection Test
Stein,2018-12-06 15:59:49,FAIL
Itaipu,2018-12-06 15:56:20,PASS
Starmilk,2018-12-06 15:55:49,PASS
Stein,2018-12-06 15:54:49,PASS
Itaipu,2018-12-06 15:51:20,PASS
Starmilk,2018-12-06 15:50:49,PASS
Stein,2018-12-06 15:49:49,PASS
Itaipu,2018-12-06 15:46:20,PASS
Starmilk,2018-12-06 15:45:49,PASS
Stein,2018-12-06 15:44:49,PASS
Itaipu,2018-12-06 15:41:20,PASS
Starmilk,2018-12-06 15:40:49,PASS
Stein,2018-12-06 15:39:49,PASS
Itaipu,2018-12-06 15:36:20,PASS
Starmilk,2018-12-06 15:35:49,PASS
Stein,2018-12-06 15:34:49,PASS
Itaipu,2018-12-06 15:31:20,PASS
Starmilk,2018-12-06 15:30:49,PASS
Stein,2018-12-06 15:29:49,PASS
Itaipu,2018-12-06 15:26:20,PASS
Starmilk,2018-12-06 15:25:49,PASS
Stein,2018-12-06 15:24:49,PASS
Itaipu,2018-12-06 15:21:20,PASS
Starmilk,2018-12-06 15:20:49,PASS
Stein,2018-12-06 15:19:49,PASS
Itaipu,2018-12-06 15:16:20,PASS
Starmilk,2018-12-06 15:15:49,PASS
Stein,2018-12-06 15:14:49,PASS
Itaipu,2018-12-06 15:11:20,PASS
Starmilk,2018-12-06 15:10:49,PASS
Stein,2018-12-06 15:09:49,PASS
Itaipu,2018-12-06 15:06:20,PASS
Starmilk,2018-12-06 15:05:49,PASS
Stein,2018-12-06 15:04:49,PASS
Itaipu,2018-12-06 15:01:20,PASS
Starmilk,2018-12-06 15:00:49,PASS
Stein,2018-12-06 14:59:49,PASS
Itaipu,2018-12-06 14:56:20,PASS
Starmilk,2018-12-06 14:55:49,PASS
Stein,2018-12-06 14:54:49,PASS
Itaipu,2018-12-06 14:51:20,PASS
Starmilk,2018-12-06 14:50:49,PASS
Stein,2018-12-06 14:49:49,PASS
Itaipu,2018-12-06 14:46:20,PASS
Starmilk,2018-12-06 14:45:49,PASS
Stein,2018-12-06 14:44:49,PASS
Itaipu,2018-12-06 14:41:20,PASS
Starmilk,2018-12-06 14:40:49,PASS
Stein,2018-12-06 14:39:49,PASS
Itaipu,2018-12-06 14:36:20,PASS
Starmilk,2018-12-06 14:35:49,PASS
Stein,2018-12-06 14:34:49,PASS
Itaipu,2018-12-06 14:31:20,PASS
Starmilk,2018-12-06 14:30:49,PASS
Stein,2018-12-06 14:29:49,PASS
Itaipu,2018-12-06 14:26:20,PASS
Starmilk,2018-12-06 14:25:49,PASS
Stein,2018-12-06 14:24:49,PASS
Itaipu,2018-12-06 14:21:20,PASS
Starmilk,2018-12-06 14:20:49,PASS
Stein,2018-12-06 14:19:49,PASS
Itaipu,2018-12-06 14:16:20,PASS
Starmilk,2018-12-06 14:15:49,PASS
Stein,2018-12-06 14:14:49,PASS
Itaipu,2018-12-06 14:11:20,PASS
Starmilk,2018-12-06 14:10:49,PASS
Stein,2018-12-06 14:09:49,PASS
Itaipu,2018-12-06 14:06:20,PASS
Starmilk,2018-12-06 14:05:49,PASS
Stein,2018-12-06 14:04:49,PASS
Itaipu,2018-12-06 14:01:20,PASS
Starmilk,2018-12-06 14:00:49,PASS
Stein,2018-12-06 13:59:49,PASS
Itaipu,2018-12-06 13:56:20,PASS
Starmilk,2018-12-06 13:55:49,PASS
Stein,2018-12-06 13:54:49,PASS
Itaipu,2018-12-06 13:51:20,PASS
Starmilk,2018-12-06 13:50:49,PASS
Stein,2018-12-06 13:49:49,PASS
Itaipu,2018-12-06 13:46:20,PASS
Starmilk,2018-12-06 13:45:49,PASS
Stein,2018-12-06 13:44:49,PASS
Itaipu,2018-12-06 13:41:20,PASS
Starmilk,2018-12-06 13:40:49,PASS
Stein,2018-12-06 13:39:49,PASS
Itaipu,2018-12-06 13:36:20,PASS
Starmilk,2018-12-06 13:35:49,PASS
Stein,2018-12-06 13:34:49,PASS
Itaipu,2018-12-06 13:31:20,PASS
Starmilk,2018-12-06 13:30:49,PASS
Stein,2018-12-06 13:29:49,PASS
Itaipu,2018-12-06 13:26:20,PASS
Starmilk,2018-12-06 13:25:49,PASS
Stein,2018-12-06 13:24:49,PASS
Itaipu,2018-12-06 13:21:20,PASS
Starmilk,2018-12-06 13:20:49,PASS
Stein,2018-12-06 13:19:49,PASS
Itaipu,2018-12-06 13:16:20,PASS
Starmilk,2018-12-06 13:15:49,PASS
Stein,2018-12-06 13:14:49,PASS
Itaipu,2018-12-06 13:11:20,PASS
Starmilk,2018-12-06 13:10:49,PASS
Stein,2018-12-06 13:09:49,PASS
Itaipu,2018-12-06 13:06:20,PASS
Starmilk,2018-12-06 13:05:49,PASS
Stein,2018-12-06 13:04:49,PASS
Itaipu,2018-12-06 13:01:20,PASS
Starmilk,2018-12-06 13:00:49,PASS
Stein,2018-12-06 12:59:49,PASS
Itaipu,2018-12-06 12:56:20,PASS
Starmilk,2018-12-06 12:55:49,PASS
Stein,2018-12-06 12:54:49,PASS
Itaipu,2018-12-06 12:51:20,PASS
Starmilk,2018-12-06 12:50:49,PASS
Stein,2018-12-06 12:49:49,PASS
Itaipu,2018-12-06 12:46:20,PASS
Starmilk,2018-12-06 12:45:49,PASS
Stein,2018-12-06 12:44:49,PASS
Itaipu,2018-12-06 12:41:20,PASS
Starmilk,2018-12-06 12:40:49,PASS
Stein,2018-12-06 12:39:49,PASS
Itaipu,2018-12-06 12:36:20,PASS
Starmilk,2018-12-06 12:35:49,PASS
Stein,2018-12-06 12:34:49,PASS
Itaipu,2018-12-06 12:31:20,PASS
Starmilk,2018-12-06 12:30:49,PASS
Stein,2018-12-06 12:29:49,PASS
Itaipu,2018-12-06 12:26:20,PASS
Starmilk,2018-12-06 12:25:49,PASS
Stein,2018-12-06 12:24:49,PASS
Itaipu,2018-12-06 12:21:20,PASS
Starmilk,2018-12-06 12:20:49,PASS
Stein,2018-12-06 12:19:49,PASS
Itaipu,2018-12-06 12:16:20,PASS
Starmilk,2018-12-06 12:15:49,PASS
Stein,2018-12-06 12:14:49,PASS
Itaipu,2018-12-06 12:11:20,PASS
Starmilk,2018-12-06 12:10:49,PASS
Stein,2018-12-06 12:09:49,PASS
Itaipu,2018-12-06 12:06:20,PASS
Starmilk,2018-12-06 12:05:49,PASS
Stein,2018-12-06 12:04:49,PASS
Itaipu,2018-12-06 12:01:20,PASS
Starmilk,2018-12-06 12:00:49,PASS
Stein,2018-12-06 11:59:49,PASS
Itaipu,2018-12-06 11:56:20,PASS
Starmilk,2018-12-06 11:55:49,PASS
Stein,2018-12-06 11:54:49,PASS
Itaipu,2018-12-06 11:51:20,PASS
Starmilk,2018-12-06 11:50:49,PASS
Stein,2018-12-06 11:49:49,PASS
Itaipu,2018-12-06 11:46:20,PASS
Starmilk,2018-12-06 11:45:49,PASS
Stein,2018-12-06 11:44:49,PASS
Itaipu,2018-12-06 11:41:20,PASS
Starmilk,2018-12-06 11:40:49,PASS
Stein,2018-12-06 11:39:49,PASS
Itaipu,2018-12-06 11:36:20,PASS
Starmilk,2018-12-06 11:35:49,PASS
Stein,2018-12-06 11:34:49,PASS
Itaipu,2018-12-06 11:31:20,PASS
Starmilk,2018-12-06 11:30:49,PASS
Stein,2018-12-06 11:29:49,PASS
Itaipu,2018-12-06 11:26:20,PASS
Starmilk,2018-12-06 11:25:49,PASS
Stein,2018-12-06 11:24:49,PASS
Itaipu,2018-12-06 11:21:20,PASS
Starmilk,2018-12-06 11:20:49,PASS
Stein,2018-12-06 11:19:49,PASS
Itaipu,2018-12-06 11:16:20,PASS
Starmilk,2018-12-06 11:15:49,PASS
Stein,2018-12-06 11:14:49,PASS
Itaipu,2018-12-06 11:11:20,PASS
Starmilk,2018-12-06 11:10:49,PASS
Stein,2018-12-06 11:09:49,PASS
Itaipu,2018-12-06 11:06:20,PASS
Starmilk,2018-12-06 11:05:49,PASS
Stein,2018-12-06 11:04:49,PASS
Itaipu,2018-12-06 11:01:20,PASS
Starmilk,2018-12-06 11:00:49,PASS
Stein,2018-12-06 10:59:49,PASS
Itaipu,2018-12-06 10:56:20,PASS
Starmilk,2018-12-06 10:55:49,PASS
Stein,2018-12-06 10:54:49,PASS
Itaipu,2018-12-06 10:51:20,PASS
Starmilk,2018-12-06 10:50:49,PASS
Stein,2018-12-06 10:49:49,PASS
Itaipu,2018-12-06 10:46:20,PASS
Starmilk,2018-12-06 10:45:49,PASS
Stein,2018-12-06 10:44:49,PASS
Haacke,2018-12-06 10:44:38,FAIL
Itaipu,2018-12-06 10:41:20,PASS
Starmilk,2018-12-06 10:40:49,PASS
Stein,2018-12-06 10:39:49,PASS
Haacke,2018-12-06 10:39:38,FAIL
Itaipu,2018-12-06 10:36:20,PASS
Starmilk,2018-12-06 10:35:49,PASS
Stein,2018-12-06 10:34:49,PASS
Haacke,2018-12-06 10:34:38,FAIL
Itaipu,2018-12-06 10:31:20,PASS
Starmilk,2018-12-06 10:30:49,PASS
Stein,2018-12-06 10:29:49,PASS
Haacke,2018-12-06 10:29:38,FAIL
Itaipu,2018-12-06 10:26:20,PASS
Starmilk,2018-12-06 10:25:49,PASS
Stein,2018-12-06 10:24:49,PASS
Haacke,2018-12-06 10:24:38,FAIL
Itaipu,2018-12-06 10:21:20,PASS
Starmilk,2018-12-06 10:20:49,PASS
Stein,2018-12-06 10:19:49,PASS
Haacke,2018-12-06 10:19:38,FAIL
Itaipu,2018-12-06 10:16:20,PASS
Starmilk,2018-12-06 10:15:49,PASS
Stein,2018-12-06 10:15:29,PASS
Haacke,2018-12-06 10:14:38,FAIL
Itaipu,2018-12-06 10:11:20,PASS
Starmilk,2018-12-06 10:10:49,PASS
Stein,2018-12-06 10:10:29,PASS
Haacke,2018-12-06 10:09:38,FAIL
Itaipu,2018-12-06 10:06:20,PASS
Starmilk,2018-12-06 10:05:49,PASS
Stein,2018-12-06 10:05:29,PASS
Haacke,2018-12-06 10:04:38,FAIL
Itaipu,2018-12-06 10:01:20,PASS
Starmilk,2018-12-06 10:00:49,PASS
Stein,2018-12-06 10:00:29,PASS
Haacke,2018-12-06 09:59:38,FAIL
Itaipu,2018-12-06 09:56:20,PASS
Starmilk,2018-12-06 09:55:49,PASS
Stein,2018-12-06 09:55:29,PASS
Itaipu,2018-12-06 09:51:20,PASS
Starmilk,2018-12-06 09:50:49,PASS
Stein,2018-12-06 09:50:29,PASS
Itaipu,2018-12-06 09:46:20,PASS
Starmilk,2018-12-06 09:45:49,PASS
Stein,2018-12-06 09:45:29,PASS
Itaipu,2018-12-06 09:41:20,PASS
Starmilk,2018-12-06 09:40:49,PASS
Stein,2018-12-06 09:40:29,PASS
Itaipu,2018-12-06 09:36:20,PASS
Starmilk,2018-12-06 09:35:49,PASS
Stein,2018-12-06 09:35:29,PASS
Itaipu,2018-12-06 09:31:20,PASS
Starmilk,2018-12-06 09:30:49,PASS
Stein,2018-12-06 09:30:29,PASS
Itaipu,2018-12-06 09:26:20,PASS
Starmilk,2018-12-06 09:25:49,PASS
Stein,2018-12-06 09:25:29,PASS
Itaipu,2018-12-06 09:21:20,PASS
Starmilk,2018-12-06 09:20:49,PASS
Stein,2018-12-06 09:20:29,PASS
Itaipu,2018-12-06 09:16:20,FAIL
Starmilk,2018-12-06 09:15:49,PASS
Stein,2018-12-06 09:15:29,PASS
Itaipu,2018-12-06 09:11:20,PASS
Starmilk,2018-12-06 09:10:49,PASS
Stein,2018-12-06 09:10:29,PASS
Itaipu,2018-12-06 09:06:20,PASS
Starmilk,2018-12-06 09:05:49,PASS
Stein,2018-12-06 09:05:29,PASS
Haacke,2018-12-06 09:02:22,FAIL
Itaipu,2018-12-06 09:01:20,PASS
Starmilk,2018-12-06 09:00:49,PASS
Stein,2018-12-06 09:00:29,PASS
Haacke,2018-12-06 08:57:22,FAIL
Itaipu,2018-12-06 08:56:20,PASS
Starmilk,2018-12-06 08:55:49,PASS
Stein,2018-12-06 08:55:29,PASS
Haacke,2018-12-06 08:52:22,FAIL
Itaipu,2018-12-06 08:51:20,PASS
Starmilk,2018-12-06 08:50:49,PASS
Haacke,2018-12-06 08:47:22,FAIL
Itaipu,2018-12-06 08:46:20,PASS
Starmilk,2018-12-06 08:45:49,PASS
Stein,2018-12-06 08:45:29,PASS
Haacke,2018-12-06 08:42:22,FAIL
Itaipu,2018-12-06 08:41:20,PASS
Starmilk,2018-12-06 08:40:49,PASS
Stein,2018-12-06 08:40:29,PASS
Haacke,2018-12-06 08:37:22,FAIL
Itaipu,2018-12-06 08:36:20,PASS
Starmilk,2018-12-06 08:35:49,PASS
Stein,2018-12-06 08:35:29,PASS
Haacke,2018-12-06 08:32:22,FAIL
Itaipu,2018-12-06 08:31:20,PASS
Starmilk,2018-12-06 08:30:49,PASS
Stein,2018-12-06 08:30:29,PASS
Haacke,2018-12-06 08:27:22,FAIL
Itaipu,2018-12-06 08:26:20,PASS
Starmilk,2018-12-06 08:25:49,PASS
Stein,2018-12-06 08:25:29,PASS
Haacke,2018-12-06 08:22:22,FAIL
Itaipu,2018-12-06 08:21:20,PASS
Starmilk,2018-12-06 08:20:49,PASS
Stein,2018-12-06 08:20:29,PASS
Haacke,2018-12-06 08:17:22,FAIL
Itaipu,2018-12-06 08:16:20,PASS
Starmilk,2018-12-06 08:15:49,PASS
Stein,2018-12-06 08:15:29,PASS
Haacke,2018-12-06 08:12:22,FAIL
Itaipu,2018-12-06 08:11:20,PASS
Starmilk,2018-12-06 08:10:49,PASS
Stein,2018-12-06 08:10:29,PASS
Haacke,2018-12-06 08:07:22,FAIL
Itaipu,2018-12-06 08:06:20,PASS
Starmilk,2018-12-06 08:05:49,PASS
Stein,2018-12-06 08:05:29,PASS
Haacke,2018-12-06 08:02:22,FAIL
Itaipu,2018-12-06 08:01:20,PASS
Starmilk,2018-12-06 08:00:49,PASS
Stein,2018-12-06 08:00:29,PASS
Haacke,2018-12-06 07:57:22,FAIL
Itaipu,2018-12-06 07:56:20,PASS
Starmilk,2018-12-06 07:55:49,PASS
Stein,2018-12-06 07:55:29,PASS
Haacke,2018-12-06 07:52:22,FAIL
Itaipu,2018-12-06 07:51:20,PASS
Starmilk,2018-12-06 07:50:49,PASS
Stein,2018-12-06 07:50:29,PASS
Haacke,2018-12-06 07:47:22,FAIL
Itaipu,2018-12-06 07:46:20,PASS
Starmilk,2018-12-06 07:45:49,PASS
Stein,2018-12-06 07:45:29,PASS
Haacke,2018-12-06 07:42:22,FAIL
Itaipu,2018-12-06 07:41:20,PASS
Starmilk,2018-12-06 07:40:49,PASS
Stein,2018-12-06 07:40:29,PASS
Haacke,2018-12-06 07:37:22,FAIL
Itaipu,2018-12-06 07:36:20,PASS
Starmilk,2018-12-06 07:35:49,PASS
Stein,2018-12-06 07:35:29,PASS
Haacke,2018-12-06 07:32:22,FAIL
Itaipu,2018-12-06 07:31:20,PASS
Starmilk,2018-12-06 07:30:49,PASS
Stein,2018-12-06 07:30:29,PASS
Haacke,2018-12-06 07:27:22,FAIL
Itaipu,2018-12-06 07:26:20,PASS
Starmilk,2018-12-06 07:25:49,PASS
Stein,2018-12-06 07:25:29,PASS
Haacke,2018-12-06 07:22:22,FAIL
Itaipu,2018-12-06 07:21:20,PASS
Starmilk,2018-12-06 07:20:49,PASS
Stein,2018-12-06 07:20:29,PASS
Haacke,2018-12-06 07:17:22,FAIL
Itaipu,2018-12-06 07:16:20,PASS
Starmilk,2018-12-06 07:15:49,PASS
Stein,2018-12-06 07:15:29,PASS
Haacke,2018-12-06 07:12:22,FAIL
Itaipu,2018-12-06 07:11:20,PASS
Starmilk,2018-12-06 07:10:49,PASS
Stein,2018-12-06 07:10:29,PASS
Haacke,2018-12-06 07:07:22,FAIL
Itaipu,2018-12-06 07:06:20,PASS
Starmilk,2018-12-06 07:05:49,PASS
Stein,2018-12-06 07:05:29,PASS
Haacke,2018-12-06 07:02:22,FAIL
Itaipu,2018-12-06 07:01:20,PASS
Starmilk,2018-12-06 07:00:49,PASS
Stein,2018-12-06 07:00:29,PASS
Haacke,2018-12-06 06:57:22,FAIL
Itaipu,2018-12-06 06:56:20,PASS
Starmilk,2018-12-06 06:55:49,PASS
Stein,2018-12-06 06:55:29,PASS
Haacke,2018-12-06 06:52:22,FAIL
Itaipu,2018-12-06 06:51:20,PASS
Starmilk,2018-12-06 06:50:49,PASS
Stein,2018-12-06 06:50:29,PASS
Haacke,2018-12-06 06:47:22,FAIL
Itaipu,2018-12-06 06:46:20,PASS
Starmilk,2018-12-06 06:45:49,PASS
Stein,2018-12-06 06:45:29,PASS
Haacke,2018-12-06 06:42:22,FAIL
Itaipu,2018-12-06 06:41:20,PASS
Starmilk,2018-12-06 06:40:49,PASS
Stein,2018-12-06 06:40:29,PASS
Haacke,2018-12-06 06:37:22,FAIL
Itaipu,2018-12-06 06:36:20,PASS
Starmilk,2018-12-06 06:35:49,PASS
Stein,2018-12-06 06:35:29,PASS
Haacke,2018-12-06 06:32:22,FAIL
Itaipu,2018-12-06 06:31:20,PASS
Starmilk,2018-12-06 06:30:49,PASS
Stein,2018-12-06 06:30:29,PASS
Haacke,2018-12-06 06:27:22,FAIL
Itaipu,2018-12-06 06:26:20,PASS
Starmilk,2018-12-06 06:25:49,PASS
Stein,2018-12-06 06:25:29,PASS
Haacke,2018-12-06 06:22:22,FAIL
Itaipu,2018-12-06 06:21:20,PASS
Starmilk,2018-12-06 06:20:49,PASS
Stein,2018-12-06 06:20:29,PASS
Haacke,2018-12-06 06:17:22,FAIL
Itaipu,2018-12-06 06:16:20,PASS
Starmilk,2018-12-06 06:15:49,PASS
Stein,2018-12-06 06:15:29,PASS
Haacke,2018-12-06 06:12:22,FAIL
Itaipu,2018-12-06 06:11:20,PASS
Starmilk,2018-12-06 06:10:49,PASS
Stein,2018-12-06 06:10:29,PASS
Haacke,2018-12-06 06:07:22,FAIL
Itaipu,2018-12-06 06:06:20,PASS
Starmilk,2018-12-06 06:05:49,PASS
Stein,2018-12-06 06:05:29,PASS
Haacke,2018-12-06 06:02:22,FAIL
Itaipu,2018-12-06 06:01:20,PASS
Starmilk,2018-12-06 06:00:49,PASS
Stein,2018-12-06 06:00:29,PASS
Haacke,2018-12-06 05:57:22,FAIL
Itaipu,2018-12-06 05:56:20,PASS
Itaipu,2018-12-06 05:56:20,PASS
Starmilk,2018-12-06 05:55:49,PASS
Stein,2018-12-06 05:55:29,PASS
Haacke,2018-12-06 05:52:22,FAIL
Itaipu,2018-12-06 05:51:20,PASS
Itaipu,2018-12-06 05:51:20,PASS
Starmilk,2018-12-06 05:50:49,PASS
Stein,2018-12-06 05:50:29,PASS
Haacke,2018-12-06 05:47:22,FAIL
Itaipu,2018-12-06 05:46:20,PASS
Itaipu,2018-12-06 05:46:20,PASS
Starmilk,2018-12-06 05:45:49,PASS
Stein,2018-12-06 05:45:29,PASS
Haacke,2018-12-06 05:42:22,FAIL
Itaipu,2018-12-06 05:41:20,PASS
Itaipu,2018-12-06 05:41:20,PASS
Starmilk,2018-12-06 05:40:49,PASS
Stein,2018-12-06 05:40:29,PASS
Haacke,2018-12-06 05:37:22,FAIL
Itaipu,2018-12-06 05:36:20,PASS
Itaipu,2018-12-06 05:36:20,PASS
Starmilk,2018-12-06 05:35:49,PASS
Stein,2018-12-06 05:35:29,PASS
Haacke,2018-12-06 05:32:22,FAIL
Itaipu,2018-12-06 05:31:20,PASS
Itaipu,2018-12-06 05:31:20,PASS
Starmilk,2018-12-06 05:30:49,PASS
Stein,2018-12-06 05:30:29,PASS
Haacke,2018-12-06 05:27:22,FAIL
Itaipu,2018-12-06 05:26:20,PASS
Itaipu,2018-12-06 05:26:20,PASS
Starmilk,2018-12-06 05:25:49,PASS
Stein,2018-12-06 05:25:29,PASS
Haacke,2018-12-06 05:22:22,FAIL
Itaipu,2018-12-06 05:21:20,PASS
Itaipu,2018-12-06 05:21:20,PASS
Starmilk,2018-12-06 05:20:49,PASS
Stein,2018-12-06 05:20:29,PASS
Haacke,2018-12-06 05:17:22,FAIL
Itaipu,2018-12-06 05:16:20,PASS
Itaipu,2018-12-06 05:16:20,PASS
Starmilk,2018-12-06 05:15:49,PASS
Stein,2018-12-06 05:15:29,PASS
Haacke,2018-12-06 05:12:22,FAIL
Itaipu,2018-12-06 05:11:20,PASS
Itaipu,2018-12-06 05:11:20,PASS
Starmilk,2018-12-06 05:10:49,PASS
Stein,2018-12-06 05:10:29,PASS
Haacke,2018-12-06 05:07:22,FAIL
Itaipu,2018-12-06 05:06:20,PASS
Itaipu,2018-12-06 05:06:20,PASS
Starmilk,2018-12-06 05:05:49,PASS
Stein,2018-12-06 05:05:29,PASS
Haacke,2018-12-06 05:02:22,FAIL
Itaipu,2018-12-06 05:01:20,PASS
Itaipu,2018-12-06 05:01:20,PASS
Starmilk,2018-12-06 05:00:49,PASS
Stein,2018-12-06 05:00:29,PASS
Haacke,2018-12-06 04:57:22,FAIL
Itaipu,2018-12-06 04:56:20,PASS
Itaipu,2018-12-06 04:56:20,PASS
Starmilk,2018-12-06 04:55:49,PASS
Stein,2018-12-06 04:55:29,PASS
Haacke,2018-12-06 04:52:22,FAIL
Itaipu,2018-12-06 04:51:20,PASS
Itaipu,2018-12-06 04:51:20,PASS
Starmilk,2018-12-06 04:50:49,PASS
Stein,2018-12-06 04:50:29,PASS
Haacke,2018-12-06 04:47:22,FAIL
Itaipu,2018-12-06 04:46:20,PASS
Itaipu,2018-12-06 04:46:20,PASS
Starmilk,2018-12-06 04:45:49,PASS
Stein,2018-12-06 04:45:29,PASS
Haacke,2018-12-06 04:42:22,FAIL
Itaipu,2018-12-06 04:41:20,PASS
Itaipu,2018-12-06 04:41:20,PASS
Starmilk,2018-12-06 04:40:49,PASS
Stein,2018-12-06 04:40:29,PASS
Haacke,2018-12-06 04:37:22,FAIL
Itaipu,2018-12-06 04:36:20,PASS
Itaipu,2018-12-06 04:36:20,PASS
Starmilk,2018-12-06 04:35:49,PASS
Stein,2018-12-06 04:35:29,PASS
Haacke,2018-12-06 04:32:22,FAIL
Itaipu,2018-12-06 04:31:20,PASS
Itaipu,2018-12-06 04:31:20,PASS
Starmilk,2018-12-06 04:30:49,PASS
Stein,2018-12-06 04:30:29,PASS
Haacke,2018-12-06 04:27:22,FAIL
Itaipu,2018-12-06 04:26:20,PASS
Itaipu,2018-12-06 04:26:20,PASS
Starmilk,2018-12-06 04:25:49,PASS
Stein,2018-12-06 04:25:29,PASS
Haacke,2018-12-06 04:22:22,FAIL
Itaipu,2018-12-06 04:21:20,PASS
Itaipu,2018-12-06 04:21:20,PASS
Starmilk,2018-12-06 04:20:49,PASS
Stein,2018-12-06 04:20:29,PASS
Haacke,2018-12-06 04:17:22,FAIL
Itaipu,2018-12-06 04:16:20,PASS
Itaipu,2018-12-06 04:16:20,PASS
Starmilk,2018-12-06 04:15:49,PASS
Stein,2018-12-06 04:15:29,PASS
Haacke,2018-12-06 04:12:22,FAIL
Itaipu,2018-12-06 04:11:20,PASS
Itaipu,2018-12-06 04:11:20,PASS
Starmilk,2018-12-06 04:10:49,PASS
Stein,2018-12-06 04:10:29,PASS
Haacke,2018-12-06 04:07:22,FAIL
Itaipu,2018-12-06 04:06:20,PASS
Itaipu,2018-12-06 04:06:20,PASS
Starmilk,2018-12-06 04:05:49,PASS
Stein,2018-12-06 04:05:29,PASS
Haacke,2018-12-06 04:02:22,FAIL
Itaipu,2018-12-06 04:01:20,PASS
Itaipu,2018-12-06 04:01:20,PASS
Starmilk,2018-12-06 04:00:49,PASS
Stein,2018-12-06 04:00:29,PASS
Haacke,2018-12-06 03:57:22,FAIL
Itaipu,2018-12-06 03:56:20,PASS
Itaipu,2018-12-06 03:56:20,PASS
Starmilk,2018-12-06 03:55:49,PASS
Stein,2018-12-06 03:55:29,PASS
Haacke,2018-12-06 03:52:22,FAIL
Itaipu,2018-12-06 03:51:20,PASS
Itaipu,2018-12-06 03:51:20,PASS
Starmilk,2018-12-06 03:50:49,PASS
Stein,2018-12-06 03:50:29,PASS
Haacke,2018-12-06 03:47:22,FAIL
Itaipu,2018-12-06 03:46:20,PASS
Itaipu,2018-12-06 03:46:20,PASS
Starmilk,2018-12-06 03:45:49,PASS
Stein,2018-12-06 03:45:29,PASS
Haacke,2018-12-06 03:42:22,FAIL
Itaipu,2018-12-06 03:41:20,PASS
Itaipu,2018-12-06 03:41:20,PASS
Starmilk,2018-12-06 03:40:49,PASS
Stein,2018-12-06 03:40:29,PASS
Haacke,2018-12-06 03:37:22,FAIL
Itaipu,2018-12-06 03:36:20,PASS
Itaipu,2018-12-06 03:36:20,PASS
Starmilk,2018-12-06 03:35:49,PASS
Stein,2018-12-06 03:35:29,PASS
Haacke,2018-12-06 03:32:22,FAIL
Itaipu,2018-12-06 03:31:20,PASS
Itaipu,2018-12-06 03:31:20,PASS
Starmilk,2018-12-06 03:30:49,PASS
Stein,2018-12-06 03:30:29,PASS
Haacke,2018-12-06 03:27:22,FAIL
Itaipu,2018-12-06 03:26:20,PASS
Itaipu,2018-12-06 03:26:20,PASS
Starmilk,2018-12-06 03:25:49,PASS
Stein,2018-12-06 03:25:29,PASS
Haacke,2018-12-06 03:22:22,FAIL
Itaipu,2018-12-06 03:21:20,PASS
Itaipu,2018-12-06 03:21:20,PASS
Starmilk,2018-12-06 03:20:49,PASS
Stein,2018-12-06 03:20:29,PASS
Haacke,2018-12-06 03:17:22,FAIL
Itaipu,2018-12-06 03:16:20,PASS
Itaipu,2018-12-06 03:16:20,PASS
Starmilk,2018-12-06 03:15:49,PASS
Stein,2018-12-06 03:15:29,PASS
Haacke,2018-12-06 03:12:22,FAIL
Itaipu,2018-12-06 03:11:20,PASS
Itaipu,2018-12-06 03:11:20,PASS
Starmilk,2018-12-06 03:10:49,PASS
Stein,2018-12-06 03:10:29,PASS
Haacke,2018-12-06 03:07:22,FAIL
Itaipu,2018-12-06 03:06:20,PASS
Itaipu,2018-12-06 03:06:20,PASS
Starmilk,2018-12-06 03:05:49,PASS
Stein,2018-12-06 03:05:29,PASS
Haacke,2018-12-06 03:02:22,FAIL
Itaipu,2018-12-06 03:01:20,PASS
Itaipu,2018-12-06 03:01:20,PASS
Starmilk,2018-12-06 03:00:49,PASS
Stein,2018-12-06 03:00:29,PASS
Haacke,2018-12-06 02:57:22,FAIL
Itaipu,2018-12-06 02:56:20,PASS
Itaipu,2018-12-06 02:56:20,PASS
Starmilk,2018-12-06 02:55:49,PASS
Stein,2018-12-06 02:55:29,PASS
Haacke,2018-12-06 02:52:22,FAIL
Itaipu,2018-12-06 02:51:20,PASS
Itaipu,2018-12-06 02:51:20,PASS
Starmilk,2018-12-06 02:50:49,PASS
Stein,2018-12-06 02:50:29,PASS
Haacke,2018-12-06 02:47:22,FAIL
Itaipu,2018-12-06 02:46:20,PASS
Itaipu,2018-12-06 02:46:20,PASS
Starmilk,2018-12-06 02:45:49,PASS
Stein,2018-12-06 02:45:29,PASS
Haacke,2018-12-06 02:42:22,FAIL
Itaipu,2018-12-06 02:41:20,PASS
Itaipu,2018-12-06 02:41:20,PASS
Starmilk,2018-12-06 02:40:49,PASS
Stein,2018-12-06 02:40:29,PASS
Haacke,2018-12-06 02:37:22,FAIL
Itaipu,2018-12-06 02:36:20,PASS
Itaipu,2018-12-06 02:36:20,PASS
Starmilk,2018-12-06 02:35:49,PASS
Stein,2018-12-06 02:35:29,PASS
Haacke,2018-12-06 02:32:22,FAIL
Itaipu,2018-12-06 02:31:20,PASS
Itaipu,2018-12-06 02:31:20,PASS
Starmilk,2018-12-06 02:30:49,PASS
Stein,2018-12-06 02:30:29,PASS
Haacke,2018-12-06 02:27:22,FAIL
Itaipu,2018-12-06 02:26:20,PASS
Itaipu,2018-12-06 02:26:20,PASS
Starmilk,2018-12-06 02:25:49,PASS
